emails_sent_hour,cpu_usage,outbound_traffic_gb,domains_count,abuse_reports,failed_logins_hour,requests_per_minute,uptime_days
97.95257134685866,17.853032399352397,9.298551207559921,3.218637958991486,0,7.524716629083678,195.37003301167871,195.54291643620098
67.2301122160493,19.780519760738926,10.37117322960641,3.7797435040065404,0,7.7234657404477876,209.81914317742675,406.44362652761697
161.2232234249623,18.895478797904484,4.6275020457141975,2.9642343477958253,0,10.429250322673179,133.4457368330372,155.53154877218458
93.13506528247794,20.820479884395382,3.4562794728243302,1.5328886060046716,0,14.792038739545013,161.62889182513385,300.19147049015146
144.24039805382557,28.396918561834056,11.589881362481727,3.4126402154156312,0,3.656254718384629,97.00735621599854,328.95104679577435
195.4474360484212,25.22447986753042,0.5,3.0646881464295737,0,2.3625725726539146,264.1820056516119,280.84377727149337
85.75664696364531,24.624813319927828,12.51844172232484,4.2088466655016035,0,6.432493891549762,167.11276989198643,210.24113927250642
147.33315971244278,13.31280610995163,9.155165503813503,1.7078809062204867,0,0.0,87.96811549234764,110.81305827644482
83.29988715942946,11.963063800828046,5.847082587168378,4.55825956797314,0,5.285517529852473,271.065695559697,125.90431825799072
112.68414235580639,36.67978174534134,9.112603377413073,5.749671222597674,0,12.760018292457374,205.55187465833393,423.7408656417766
154.7662425755709,20.084029804228283,5.524708100163426,1.681270201359681,0,7.334731760281264,179.6481898007214,140.04040908590324
91.38785162960127,22.337627144551927,6.612401101059864,1.9412939173265256,0,7.592494579851792,20.0,281.6453424168866
131.16086103081358,11.382476810431292,7.4160089149259605,1.8489787710927532,0,3.2072769881549092,115.18999343309184,128.8093262342286
76.7577383836695,17.80855413506092,8.309352747336911,3.2907135124966773,0,3.4281312054181967,188.91612435285973,172.21903140352416
101.47354551658404,18.77386564012611,6.425421619026697,3.4541156887575637,0,5.1632349099451105,225.47234171596463,309.25071317452284
76.90495692060966,33.14250200713054,5.074703432639181,2.4676179694511493,0,14.477255918522728,183.90195662879069,243.86050055794556
68.68031103245721,27.181465692568114,9.23625039461438,3.680903832605662,0,7.2056747064327045,174.01723695625176,68.33343958632918
106.3636849061568,15.926117921221207,13.2683047690806,2.677958178919744,0,15.143403564753086,108.18773486941915,244.95780591727578
82.90587463237704,13.843514934826253,11.891892601776636,2.5630019908125803,0,3.0639995170402887,164.3317598747623,305.15391773500005
135.27741808926214,21.10585438446862,5.473703930835834,1.0,1,10.021335775496128,242.22848159484752,138.48609260273025
97.64312610913646,21.07773363579154,7.879385796390864,3.188885730728183,0,8.356016442213928,199.78717357561777,167.46942687236964
167.8898769458091,8.997765394223393,11.476001070023905,5.321461160392907,0,10.066447434307198,280.1565058333959,352.1542602482185
117.69524811865658,15.81368657661053,7.212273022053133,1.5905857243532258,0,4.78182954122367,135.6812985145232,301.28117242855626
109.6163459454558,20.617151467594006,6.155167692451871,3.856924579746445,0,4.816979691754362,175.07064843057867,214.72171824692296
7155.303337558049,90.50448874745115,707.8389588693143,64.17882578036485,8,1659.7041605983363,17852.8292324349,19.747141185648733
196.37666561880522,16.768557960220257,7.083501610839042,2.7792670421747094,1,14.162266445365251,154.05122560521724,233.52930226211677
127.57313229169496,18.389787205175715,9.79873588344126,4.5396290657019005,0,7.110853305240389,272.9978536202541,217.0851131105863
92.91353153951553,13.58447303746952,6.938423111539689,2.5487788044377364,0,6.766742523160611,181.44286614714395,141.72101457180983
78.51735705720016,29.255283268244703,8.934169813089282,2.4292971958239984,0,3.6028749994353833,114.63667455231759,239.30751623491685
94.13708463029894,11.613167129454219,6.885613936736943,3.6451337342576284,0,8.924236484331816,162.5633349165051,349.0658387293132
140.84489713517354,28.605858016112457,6.267973952874999,4.936578349053651,0,13.573981188190093,186.4666593694589,72.81606490306967
193.25835063417415,17.55523935625039,7.350743865084887,2.2196864798188782,0,0.0,268.28194219518997,181.16079274459562
11674.248437508257,84.3820227592038,1198.2648967092302,36.09566765380363,11,1279.8873998292345,8242.308896102706,0.0
12793.814800787235,92.53108631961001,932.7438918797241,36.909207610564934,10,1375.0378688588894,14114.423777664239,37.782809533200734
174.94634180651832,18.451726906333032,9.861502697297489,5.727696567572389,0,7.414605319327211,44.73853961373152,334.70433732621467
133.11518096637428,16.060255575201772,6.436235579431611,3.2895331990769145,0,12.535770214556692,156.0023190266481,167.63971308454182
68.25969499183617,22.3291147739284,6.73398230987276,3.419717781453533,0,8.389715184782045,254.56046282801682,202.05849437906116
160.23698047185667,17.797552123890902,4.874339202567895,2.4049557300521895,0,4.716813390889939,134.82468785385993,329.7432392575495
10721.317326799754,95.49302424345652,1145.6005817917464,45.26385289308047,8,1279.1258144091585,10550.653400860072,8.899416732401937
152.71558632100115,14.038441976411312,7.638507758301921,3.962437848661813,0,14.471838737523623,257.18582778368904,232.13314717927253
110.90094960186369,27.704628171073384,8.118067264982587,1.0,0,4.311101914664459,145.19295222923924,312.3576530365869
114.50756136844481,20.49106600717723,9.002826398229564,2.001699199486981,0,11.819132386780005,136.57094834103344,299.95836188009804
108.33225000826893,1.0,7.544146629584042,3.4128730313525466,0,12.953132843422587,156.00367637374396,375.30796812021765
174.24960114283292,18.513485490561745,8.310145988636286,2.7773558984037217,0,14.879938121317615,262.06982563059364,394.348267520637
159.37289593906334,27.116872844253795,6.416895764238182,2.167312266294582,0,0.0,200.1702799386984,172.8569250662013
173.01728436380313,17.864390497478176,3.4848024292888855,3.0756401462091647,0,8.640931310225108,256.29335480825137,263.72842044376114
89.61187530078851,13.904027412991827,8.27726344201771,3.292161008442101,0,5.214598195569298,257.98783982567636,268.10281747633854
3.4297604073223624,22.199637482082828,9.691449678159513,1.2968337084943151,0,3.2260176556433917,167.94433188305678,208.35688635257821
138.23616780682812,23.38873463544589,7.834695650803037,1.168574143501694,0,2.8223161136532218,222.40455581732087,220.7977722691755
142.13004879939135,27.079931178138718,8.511454042090742,7.46978177510572,0,4.239730178432593,306.51542300143046,337.189828232334
107.61401144047755,10.995187908426951,9.158073856125679,3.4091900794289693,0,12.893840558064582,183.8969030332231,182.5770994949273
163.84279629909594,17.601376931341655,8.861661035525838,4.041316564417839,0,10.608410474268794,204.2404672050975,201.12991028914726
86.72711167078221,20.39014778713268,0.5,1.0,0,6.990321113038514,216.96334071787055,232.0920671117811
96.44532693045215,10.562064457562833,8.623559714412938,4.060463196705899,0,8.480255582925905,155.4559299782769,325.7679278382193
113.07712702864522,22.70577580865886,5.636832700203442,3.026628819259929,0,14.384426061251691,131.61787939725505,427.91007763313837
129.36097817412593,21.146745403018354,4.260819504382513,6.996921738002152,0,12.889573750602299,137.96333048033424,114.74690422739131
114.41641487379304,14.128469660068074,4.4422352024394325,2.6707101263292903,0,3.5515924242079677,123.36919466528079,128.2320853735609
110.18447535988518,28.10668453992029,5.225222552842178,4.455950508917165,0,8.026147390940784,204.7731986028809,262.79315174522264
110.44271603321222,13.177802701115075,10.683376529315387,3.1990269286996154,0,4.944921995247942,185.48639419261355,230.60351541297922
121.52951979840114,23.811975171297238,10.11436832731696,1.0615449376073234,0,4.3025462397433625,219.36449792912973,209.50992809315525
66.95809255671847,23.74942156792426,7.084072539444305,2.2757989669725758,0,8.12016545808514,106.96442778541534,144.63728716983098
65.6992984063226,9.771284565259313,9.703983618572725,4.166324648286192,0,2.4404970687825394,123.18088323182315,246.8616604977227
176.9798328498779,25.880025416803363,3.5385372928706875,2.8499305333445,0,14.557682194025613,285.782501518685,216.94824882894483
119.71820058077782,21.312309596848927,5.520525872869296,3.540870023829452,0,7.022802378943939,226.38319836275866,306.9545383622418
63.01007255146173,20.11628742618815,14.515408002189806,1.0,0,10.177765334676046,170.18057336580762,166.1223540740545
132.4523469377154,15.224066539947476,9.107156145769904,2.9346814918816793,0,12.395483151375947,116.01716576178939,148.46342169653875
148.24315655260526,13.697374227464195,5.4706930860113925,4.654760908190459,0,6.2367618746056905,107.3269081019962,319.4480656489302
130.63512918608194,23.22487222763857,2.986003197095684,1.7918974949016289,0,7.260876669428827,201.57113289199432,295.75105136419
127.14778867241903,16.178928714377662,7.142383235062638,4.361790956556737,0,5.750803260420474,124.65692225629877,196.06061973655898
116.76330649349248,7.238999073204408,4.582141522369197,5.052935134047766,0,12.078545962677271,261.7026873735599,202.49514246445193
74.9293012436078,29.21694063712967,12.561920288051134,4.06899304819051,0,1.9692766473751986,233.41851524348397,179.6625634994764
87.66025588427249,8.532098650024976,11.448462092031106,1.5973757453586797,0,5.757500462499195,219.6859709629951,115.90275096951784
76.89020888282775,20.694947523361677,3.8747443004987456,1.4155943883778406,0,5.608218141503466,272.06202085189716,316.9666346193037
155.98399501733002,7.553081893902132,7.8454724187382165,3.7802646324004074,0,9.916750123147843,93.68177902585504,157.66701334907603
156.98534731651074,12.60139216991087,12.001994557630775,3.501189371007352,0,5.184813120055825,86.45422073510831,418.2778315362063
70.43571697384397,16.200363771738363,7.3710800197425135,3.776636723563261,0,17.61849796828988,178.6339997268462,153.44766742415584
116.1314755251843,23.957899988494223,9.207548629205965,2.809255805558803,0,7.280177803278501,130.68523341492624,350.26583433860617
227.72134655921985,31.50355489055674,7.768334865204723,1.1941715484405226,0,8.886568371891535,127.04208502092587,329.4882861920713
144.27402372862684,19.59661815682321,15.34576096452217,3.804731590681994,0,9.199321856510974,242.2888017612054,174.28885011607935
170.11370537709934,31.37089167265382,5.275538154176989,4.037034571620788,0,6.184975529553964,191.0097907621586,298.41812580661565
83.83726841055999,24.04816986685172,5.831659233666519,2.2064630240418337,0,10.115497542090614,209.6489606883211,243.34011903915678
140.88570183735743,28.07561004702989,8.468272215370558,5.481952122603133,0,4.481217282119383,162.2870167305462,343.01555305473374
96.60369386328921,14.080045833655337,10.595813471883638,1.7393478559954398,0,6.636243277772938,224.78745730812645,142.11766250802077
247.72430271379443,30.724078486578954,9.467635473992903,2.0330668033822903,0,4.9562280777321135,215.2109540877367,320.3964411556659
45.21033201218317,24.894526919912416,5.683553108864173,2.808004537179907,0,4.991161262732014,245.59851245583877,250.00206863314827
206.60009379604335,10.804890339022018,9.650385443653638,3.174848485223004,0,0.0,184.7667059563668,208.47997495772134
116.157604011014,21.55261883146353,7.530772163621592,4.721280924948363,0,8.223158514466215,181.72380179327106,212.94412666913382
